cont,providername,providerid,region,period,usagecategory,product,productdetail,cost,tag:user:name
4906,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Storage,DynamoDB,DynamoDB,1000.986688,prod-valet-observations
4907,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Region to Region (In),Elastic Search,Data Transfer,0,prod-valet
4908,cropwise-databus-prod,5.69741E+11,eu-central-1,202204,FreeEventsRecorded,CloudTrail,CloudTrail,0,
4909,cropwise-databus-prod,5.69741E+11,us-east-2,202205,DataProcessing-Bytes,CloudWatch,CloudWatch,2.469104674,prod-ingestor-john-deere
4910,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Compute,Lambda: All,Lambda: All,2.661275119,prod-cropwise-observations-v2
4911,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Data Transfer - Region to Region (Out),S3,Data Transfer,6.62E-05,
4912,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Region to Region (In),S3,Data Transfer,0,
4913,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Internet (Out),API Gateway,Data Transfer,2.403216666,prod-valet
4914,cropwise-databus-prod,5.69741E+11,ap-northeast-2,202209,InsightsEvents,CloudTrail,CloudTrail,0.002856,
4915,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Requests-Tier1,SNS: Notifications,SNS: Notifications,2.8473785,prod-valet-observations
4916,cropwise-databus-prod,5.69741E+11,us-east-2,202207,us-east-2-KMS-Keys,Key Management,Key Management,0.998655898,prod-api-auth
4917,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Region to Region (In),EC2: All,Data Transfer,0.024809598,prod-valet
4918,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.002623753,prod-api-auth
4919,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (Out),RDS: All,Data Transfer,0.00093023,prod-rds-cropwise-observations
4920,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Requests,S3,S3,12.3064778,prod-ingestor
4921,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Requests,Lambda: All,Lambda: All,0.3102582,prod-ingestor-arable
4922,cropwise-databus-prod,5.69741E+11,us-east-2,202211,DataProcessing-Bytes,CloudWatch,CloudWatch,3.806900946,prod-ingestor-john-deere
4923,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Data Transfer - Internet (Out),API Gateway,Data Transfer,1.317500059,prod-valet-observations
4924,cropwise-databus-prod,5.69741E+11,us-east-2,202201,Data Transfer - Region to Region (Out),EC2: All,Data Transfer,0.054909425,prod-valet
4925,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Data Transfer - Internet (In),EC2: All,Data Transfer,0,prod-valet
4926,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Storage,Elastic File System,Elastic File System,84.50256856,prod-ingestor
4927,cropwise-databus-prod,5.69741E+11,us-east-2,202205,ESInstance:m4.large,Elastic Search,Elastic Search,898.752,prod-valet
4928,cropwise-databus-prod,5.69741E+11,eu-north-1,202204,FreeEventsRecorded,CloudTrail,CloudTrail,0,
4929,cropwise-databus-prod,5.69741E+11,ap-south-1,202209,InsightsEvents,CloudTrail,CloudTrail,0.0028665,
4930,cropwise-databus-prod,5.69741E+11,ap-southeast-2,202207,PaidEventsRecorded,CloudTrail,CloudTrail,0.01414,
4931,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Compute,Lambda: All,Lambda: All,155.9346848,prod-ingestor-john-deere
4932,cropwise-databus-prod,5.69741E+11,us-east-2,202210,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.009084765,prod-ingestor-sencrop
4933,cropwise-databus-prod,5.69741E+11,us-west-1,202211,FreeEventsRecorded,CloudTrail,CloudTrail,0,
4934,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Requests,Lambda: All,Lambda: All,0.6034522,prod-ingestor-john-deere
4935,cropwise-databus-prod,5.69741E+11,us-east-2,202211,CW:GMD-Metrics,CloudWatch,CloudWatch,0.75031,
4936,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Data Transfer - CloudFront - In,EC2: All,Data Transfer,0,prod-valet
4937,cropwise-databus-prod,5.69741E+11,us-east-1,202212,Requests,S3,S3,1.00E-05,prod-ingestor-trapview
4938,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Data Transfer - Region to Region (In),Lambda: All,Data Transfer,0,
4939,cropwise-databus-prod,5.69741E+11,us-east-2,202207,FreeEventsRecorded,CloudTrail,CloudTrail,0,
4940,cropwise-databus-prod,5.69741E+11,eu-west-3,202207,Data Transfer - Internet (Out),DynamoDB,Data Transfer,1.07E-07,
4941,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Requests,S3,S3,3.80E-05,prod-ingestor-groguru
4942,cropwise-databus-prod,5.69741E+11,us-east-2,202303,DataProcessing-Bytes,CloudWatch,CloudWatch,9.549396144,prod-api-auth
4943,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Compute,Lambda: All,Lambda: All,3.723822344,prod-api-auth
4944,cropwise-databus-prod,5.69741E+11,eu-north-1,202206,Data Transfer - Internet (Out),DynamoDB,Data Transfer,1.34E-07,
4945,cropwise-databus-prod,5.69741E+11,United States,202203,CloudFront Internet,CloudFront: CDN,CloudFront: CDN,0,
4946,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Data Transfer - Internet (Out),S3,Data Transfer,3.65E-08,prod-ingestor-arable
4947,cropwise-databus-prod,5.69741E+11,us-east-2,202209,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.001945543,prod-ingestor-john-deere
4948,cropwise-databus-prod,5.69741E+11,us-east-2,202207,DataProcessing-Bytes,CloudWatch,CloudWatch,13.95944765,prod-api-auth
4949,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Compute,Lambda: All,Lambda: All,70.99210908,prod-ingestor-john-deere
4950,cropwise-databus-prod,5.69741E+11,us-east-2,202204,DataProcessing-Bytes,CloudWatch,CloudWatch,0.010967643,prod-valet
4951,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Requests,S3,S3,2.36E-05,prod-infra-efs
4952,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Internet (Out),API Gateway,Data Transfer,4.069300027,prod-valet-observations
4953,cropwise-databus-prod,5.69741E+11,us-east-2,202301,DataProcessing-Bytes,CloudWatch,CloudWatch,0.458285571,prod-cropwise-observations-v2
4954,cropwise-databus-prod,5.69741E+11,us-east-1,202210,Requests,S3,S3,8.40E-06,prod-ingestor-veris
4955,cropwise-databus-prod,5.69741E+11,us-east-2,202210,AWSSecretsManager-Secrets,Secrets Manager,Secrets Manager,0.056989246,
4956,cropwise-databus-prod,5.69741E+11,ap-northeast-3,202204,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
4957,cropwise-databus-prod,5.69741E+11,us-east-2,202201,Requests,S3,S3,0.4567912,prod-valet
4958,cropwise-databus-prod,5.69741E+11,us-east-2,202212,CW:MetricMonitorUsage,EC2: All,EC2: CloudWatch,0.291935488,
4959,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Requests-Tier1,SNS: Notifications,SNS: Notifications,6.90E-05,prod-valet
4960,cropwise-databus-prod,5.69741E+11,us-east-1,202304,PaidEventsRecorded,CloudTrail,CloudTrail,0.00634,
4961,cropwise-databus-prod,5.69741E+11,eu-north-1,202208,PaidEventsRecorded,CloudTrail,CloudTrail,0.01662,
4962,cropwise-databus-prod,5.69741E+11,us-east-2,202204,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.009999316,prod-ingestor-pessl
4963,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Data Transfer - Internet (Out),SNS: Notifications,Data Transfer,1.00E-05,prod-scheduled-tasks
4964,cropwise-databus-prod,5.69741E+11,ap-northeast-3,202205,InsightsEvents,CloudTrail,CloudTrail,0.0007875,
4965,cropwise-databus-prod,5.69741E+11,us-east-1,202306,APIRequest,Taxes,Taxes,0,
4966,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Request-ARM,Taxes,Taxes,0,
4967,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Requests,Lambda: All,Lambda: All,2.00E-07,prod-infra-efs
4968,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TimedPITRStorage-ByteHrs,Taxes,Taxes,0,
4969,cropwise-databus-prod,5.69741E+11,us-east-2,202303,BoxUsage:m6a.2xlarge,Taxes,Taxes,0,
4970,cropwise-databus-prod,5.69741E+11,ap-northeast-3,202306,CW:Requests,Taxes,Taxes,0,
4971,cropwise-databus-prod,5.69741E+11,eu-central-1,202302,Requests-Tier1,SQS: Messaging,SQS: Messaging,8.00E-07,
4972,cropwise-databus-prod,5.69741E+11,us-east-2,202303,WriteRequestUnits,Taxes,Taxes,0,
4973,cropwise-databus-prod,5.69741E+11,us-east-2,202306,IA-TimedStorage-ByteHrs,Taxes,Taxes,0,
4974,cropwise-databus-prod,5.69741E+11,United States,202301,CloudFront Internet,CloudFront: CDN,CloudFront: CDN,0,
4975,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Requests,Lambda: All,Lambda: All,1.80E-05,prod-ingestor-agfiniti
4976,cropwise-databus-prod,5.69741E+11,us-east-2,202303,DataProcessing-Bytes,CloudWatch,CloudWatch,0.00081876,prod-isoxml-prescription-converter
4977,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (In),EC2: All,Data Transfer,0,
4978,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Data Transfer - Region to Region (Out),S3,Data Transfer,7.54E-08,prod-valet-observations
4979,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Data Transfer - CloudFront - Out,S3,Data Transfer,0,
4980,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Region to Region (In),S3,Data Transfer,0,
4981,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Compute,Lambda: All,Lambda: All,477.5011738,prod-valet-analytics
4982,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Storage,S3,S3,0.070755663,
4983,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Compute,Lambda: All,Lambda: All,0.008699576,prod-isoxml-prescription-converter
4984,cropwise-databus-prod,5.69741E+11,us-east-2,202302,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.000605929,prod-valet-observations
4985,cropwise-databus-prod,5.69741E+11,ap-northeast-3,202207,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
4986,cropwise-databus-prod,5.69741E+11,us-east-1,202205,Requests,S3,S3,8.00E-06,prod-ingestor-arable
4987,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Storage,S3,S3,0.611586599,prod-valet
4988,cropwise-databus-prod,5.69741E+11,Europe,202210,Requests,CloudFront: CDN,CloudFront: CDN,0,
4989,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Inter AZ (Out),EC2: All,Data Transfer,0.000574708,
4990,cropwise-databus-prod,5.69741E+11,eu-west-2,202203,Data Transfer - Internet (Out),DynamoDB,Data Transfer,1.34E-07,
4991,cropwise-databus-prod,5.69741E+11,United States,202209,CloudFront Internet,CloudFront: CDN,CloudFront: CDN,0,
4992,cropwise-databus-prod,5.69741E+11,us-east-2,202212,NatGateway,EC2: All,EC2: All,1.395,
4993,cropwise-databus-prod,5.69741E+11,us-west-2,202210,PaidEventsRecorded,CloudTrail,CloudTrail,0.00138,
4994,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Storage,S3,S3,0.084220916,prod-valet-observations
4995,cropwise-databus-prod,5.69741E+11,us-east-2,202303,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.004403116,prod-ingestor-trapview
4996,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Requests,S3,S3,1.40E-05,prod-valet-observations
4997,cropwise-databus-prod,5.69741E+11,ca-central-1,202209,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
4998,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Storage,S3,S3,0.789579952,prod-ingestor-arable
4999,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Internet (In),S3,Data Transfer,0,prod-ingestor
5000,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Event-64K-Chunks,CloudWatch Events,CloudWatch Events,0.000268,
5001,cropwise-databus-prod,5.69741E+11,ap-south-1,202306,CW:Requests,CloudWatch,CloudWatch,0.01442,
5002,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Requests,S3,S3,5.8107624,prod-cropwise-observations
5003,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Requests-Tier1,SQS: Messaging,SQS: Messaging,12.9528776,prod-valet-obs-migration
5004,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Requests,S3,S3,0.0281338,prod-ingestor-clearag
5005,cropwise-databus-prod,5.69741E+11,us-east-2,202306,DataProcessing-Bytes,CloudWatch,CloudWatch,0.001105755,prod-scheduled-tasks
5006,cropwise-databus-prod,5.69741E+11,us-east-2,202306,DataProcessing-Bytes,CloudWatch,CloudWatch,1.613530808,prod-ingestor-john-deere
5007,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Storage,S3,S3,1.953477771,prod-ingestor-pessl
5008,cropwise-databus-prod,5.69741E+11,us-west-2,202306,FreeEventsRecorded,CloudTrail,CloudTrail,0,
5009,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Data Transfer - Internet (In),S3,Data Transfer,0,prod-ingestor
5010,cropwise-databus-prod,5.69741E+11,us-east-1,202306,Requests,S3,S3,1.12E-05,prod-scheduled-tasks
5011,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Storage,S3,S3,5.591736918,prod-ingestor-trapview
5012,cropwise-databus-prod,5.69741E+11,us-east-2,202305,DeliveryAttempts-SQS,SNS: Notifications,SNS: Notifications,0,prod-valet
5013,cropwise-databus-prod,5.69741E+11,us-east-2,202205,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.000830177,prod-valet-observations
5014,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Event-64K-Chunks,CloudWatch Events,CloudWatch Events,0.000191,
5015,cropwise-databus-prod,5.69741E+11,us-east-2,202301,DeliveryAttempts-SQS,SNS: Notifications,SNS: Notifications,0,prod-valet
5016,cropwise-databus-prod,5.69741E+11,us-east-2,202202,TimedStorage-ByteHrs,CloudWatch,CloudWatch,1.15E-05,prod-ingestor-cnh
5017,cropwise-databus-prod,5.69741E+11,eu-central-1,202208,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5018,cropwise-databus-prod,5.69741E+11,us-east-2,202210,ApiGatewayRequest,API Gateway,API Gateway,2.10E-05,prod-valet-analytics
5019,cropwise-databus-prod,5.69741E+11,us-east-2,202211,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.000219233,prod-valet
5020,cropwise-databus-prod,5.69741E+11,us-east-2,202207,DataScanned-Bytes,CloudWatch,CloudWatch,4.88E-05,prod-ingestor-sencrop
5021,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Data Transfer - Region to Region (Out),S3,Data Transfer,0.001325618,prod-ingestor
5022,cropwise-databus-prod,5.69741E+11,eu-west-1,202201,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5023,cropwise-databus-prod,5.69741E+11,us-east-2,202301,us-east-2-KMS-Requests,Key Management,Key Management,0.000744,
5024,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Region to Region (Out),S3,Data Transfer,5.21E-08,prod-scheduled-tasks
5025,cropwise-databus-prod,5.69741E+11,us-east-2,202302,CW:GMD-Metrics,Taxes,Taxes,0,
5026,cropwise-databus-prod,5.69741E+11,us-east-1,202211,Requests,S3,S3,1.00E-05,prod-ingestor-arable
5027,cropwise-databus-prod,5.69741E+11,us-east-2,202212,DataProcessing-Bytes,CloudWatch,CloudWatch,0.000163471,prod-ingestor-agfiniti
5028,cropwise-databus-prod,5.69741E+11,us-east-1,202302,Requests,S3,S3,1.44E-05,prod-ingestor-arable
5029,cropwise-databus-prod,5.69741E+11,us-east-2,202303,TimedStorage-ByteHrs,CloudWatch,CloudWatch,1.86E-07,prod-ingestor-agfiniti
5030,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Storage,S3,S3,0.00180381,prod-ingestor-cost-metering
5031,cropwise-databus-prod,5.69741E+11,us-east-2,202304,PaidEventsAnalyzed-Bytes,Taxes,Taxes,0,
5032,cropwise-databus-prod,5.69741E+11,eu-west-1,202209,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
5033,cropwise-databus-prod,5.69741E+11,eu-west-3,202204,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5034,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TimedStorage-ByteHrs,CloudWatch,CloudWatch,1.49E-06,prod-isoxml-prescription-converter
5035,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Requests-Tier1,SQS: Messaging,SQS: Messaging,1.28E-05,
5036,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - Region to Region (Out),RDS: All,Data Transfer,3.02E-05,prod-rds-cropwise-observations
5037,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Compute,Lambda: All,Lambda: All,8.66E-06,prod-cropwise-observations-create-kafka-topics
5038,cropwise-databus-prod,5.69741E+11,us-east-2,202207,Data Transfer - CloudFront - Out,Elastic Search,Data Transfer,0,prod-valet
5039,cropwise-databus-prod,5.69741E+11,ap-northeast-1,202203,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
5040,cropwise-databus-prod,5.69741E+11,us-east-1,202302,Data Transfer - Internet (Out),S3,Data Transfer,0,prod-ingestor
5041,cropwise-databus-prod,5.69741E+11,ap-southeast-2,202202,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5042,cropwise-databus-prod,5.69741E+11,ca-central-1,202205,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5043,cropwise-databus-prod,5.69741E+11,us-east-2,202209,CW:MetricMonitorUsage,Taxes,Taxes,0,
5044,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Storage,S3,S3,0.011654874,prod-infra-efs
5045,cropwise-databus-prod,5.69741E+11,eu-west-1,202202,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5046,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Requests-Tier1,SQS: Messaging,SQS: Messaging,6.80E-06,
5047,cropwise-databus-prod,5.69741E+11,us-east-2,202212,WriteRequestUnits,Taxes,Taxes,0,
5048,cropwise-databus-prod,5.69741E+11,us-east-2,202303,TagStorage-TagHrs,S3,S3,1.409961677,prod-ingestor-trapview
5049,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Requests,Lambda: All,Lambda: All,4.40E-06,prod-valet-cost-metering
5050,cropwise-databus-prod,5.69741E+11,eu-central-1,202203,CW:Requests,CloudWatch,CloudWatch,0,
5051,cropwise-databus-prod,5.69741E+11,ap-southeast-2,202203,CW:Requests,CloudWatch,CloudWatch,0,
5052,cropwise-databus-prod,5.69741E+11,us-east-1,202209,CW:GMD-Metrics,Taxes,Taxes,0,
5053,cropwise-databus-prod,5.69741E+11,eu-north-1,202212,CW:Requests,CloudWatch,CloudWatch,0,
5054,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Requests-Tier1,SNS: Notifications,SNS: Notifications,4.50E-06,prod-valet
5055,cropwise-databus-prod,5.69741E+11,eu-north-1,202209,CW:Requests,CloudWatch,CloudWatch,0,
5056,cropwise-databus-prod,5.69741E+11,ca-central-1,202206,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
5057,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Data Transfer - Region to Region (Out),S3,Data Transfer,1.24E-08,prod-ingestor-cost-metering
5058,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Lambda-GB-Second-ARM,Taxes,Taxes,0,
5059,cropwise-databus-prod,5.69741E+11,us-east-2,202304,InsightsEvents,Taxes,Taxes,0,
5060,cropwise-databus-prod,5.69741E+11,us-east-1,202207,[Other],Taxes,Taxes,0,
5061,cropwise-databus-prod,5.69741E+11,ap-southeast-2,202301,CW:Requests,CloudWatch,CloudWatch,0,
5062,cropwise-databus-prod,5.69741E+11,us-east-1,202212,CW:GMD-Metrics,Taxes,Taxes,0,
5063,cropwise-databus-prod,5.69741E+11,eu-central-1,202209,CW:Requests,CloudWatch,CloudWatch,0,
5064,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Requests-Tier2,Taxes,Taxes,0,
5065,cropwise-databus-prod,5.69741E+11,eu-central-1,202301,CW:Requests,CloudWatch,CloudWatch,0,
5066,cropwise-databus-prod,5.69741E+11,us-east-2,202210,ESInstance:m4.large,Taxes,Taxes,0,
5067,cropwise-databus-prod,5.69741E+11,us-east-2,202212,IA-TimedStorage-ByteHrs,Taxes,Taxes,0,
5068,cropwise-databus-prod,5.69741E+11,us-east-2,202203,DeliveryAttempts-SQS,SNS: Notifications,SNS: Notifications,0,prod-valet
5069,cropwise-databus-prod,5.69741E+11,us-east-2,202212,CW:MetricMonitorUsage,Taxes,Taxes,0,
5070,cropwise-databus-prod,5.69741E+11,us-east-2,202207,DataScanned-Bytes,CloudWatch,CloudWatch,0.000661494,prod-valet-observations
5071,cropwise-databus-prod,5.69741E+11,us-east-2,202210,IA-WriteRequestUnits,Taxes,Taxes,0,
5072,cropwise-databus-prod,5.69741E+11,us-east-2,202204,DataScanned-Bytes,CloudWatch,CloudWatch,9.77E-05,
5073,cropwise-databus-prod,5.69741E+11,us-east-2,202301,AWSSecretsManager-Secrets,Taxes,Taxes,0,
5074,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Internet (Out),S3,Data Transfer,0.067193983,prod-ingestor-sencrop
5075,cropwise-databus-prod,5.69741E+11,eu-west-1,202211,CW:Requests,CloudWatch,CloudWatch,0,
5076,cropwise-databus-prod,5.69741E+11,us-east-2,202211,IADataAccess-Bytes,Taxes,Taxes,0,
5077,cropwise-databus-prod,5.69741E+11,ca-central-1,202209,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
